DATE,OPEN,HIGH,LOW,CLOSE
11/24/2010,50.83,51.2,49.71,50.64
11/25/2010,50.92,51.11,50.83,50.92
11/26/2010,51.01,51.01,49.99,50.08
11/30/2010,50.18,50.18,49.8,50.18
12/01/2010,50.18,52.5,50.18,52.5
12/02/2010,53.89,55.38,53.8,55.38
12/03/2010,55.94,55.94,54.68,55.15
12/06/2010,55.75,56.12,55.15,56.03
12/07/2010,56.03,56.03,55.66,55.75
12/08/2010,55.75,56.22,55.71,55.75
12/09/2010,55.75,56.22,55.75,56.12
12/10/2010,56.12,56.12,54.73,54.73
12/13/2010,54.82,55.57,54.54,55.47
12/14/2010,55.29,55.84,55.29,55.84
12/15/2010,55.94,55.94,53.89,55.38
12/16/2010,55.38,55.38,53.52,54.82
12/17/2010,54.82,54.82,53.99,54.64
12/20/2010,54.78,54.78,53.66,53.85
12/21/2010,53.85,53.85,53.71,53.75
12/22/2010,53.8,53.85,53.75,53.75
12/23/2010,53.89,55.29,53.89,55.29
12/28/2010,55.29,55.29,53.94,55.01
12/29/2010,55.01,55.29,54.82,55.05
12/30/2010,55.05,55.24,54.36,54.36
01/03/2011,53.89,54.82,53.89,54.68
01/04/2011,54.78,54.78,53.89,53.89
01/05/2011,53.89,54.82,53.89,54.82
01/06/2011,54.78,54.78,53.75,53.89
01/07/2011,53.75,54.27,53.75,54.13
01/10/2011,54.13,54.22,51.48,51.62
01/11/2011,51.66,51.66,50.27,51.48
01/12/2011,51.29,53.01,51.29,51.66
1/13/2011,52.03,52.5,51.48,51.85
1/14/2011,51.94,52.03,51.62,52.03
1/17/2011,52.22,52.5,52.03,52.45
1/18/2011,52.5,52.5,51.48,51.52
1/19/2011,51.76,51.76,51.2,51.29
1/20/2011,52.03,52.03,51.06,51.06
1/21/2011,51.06,51.06,50.64,50.69
1/24/2011,50.36,50.36,50.08,50.08
1/25/2011,51.11,51.11,50.18,50.18
1/26/2011,50.18,50.18,49.06,49.25
1/27/2011,49.34,49.71,49.25,49.29
1/28/2011,49.29,49.62,48.69,48.69
1/31/2011,48.32,48.32,46.46,47.2
02/01/2011,47.39,47.39,45.62,46.09
02/02/2011,46.46,46.92,46.41,46.51
02/03/2011,46.55,46.92,46.46,46.88
02/04/2011,47.39,47.39,46.88,46.92
02/07/2011,46.92,47.02,46.65,46.74
02/08/2011,46.74,46.83,46.51,46.55
02/09/2011,46.55,46.65,45.53,45.9
02/10/2011,45.86,45.86,43.63,43.81
02/11/2011,43.77,44.6,43.49,43.72
2/14/2011,44.6,45.07,44.42,44.51
2/15/2011,44.6,45.07,44.46,44.46
2/16/2011,44.46,44.46,44.28,44.42
2/17/2011,44.6,45.48,44.6,45.21
2/18/2011,45.53,45.53,44.51,44.51
2/21/2011,44.55,45.44,44.55,44.55
2/22/2011,45.02,45.02,43.35,43.58
2/23/2011,43.25,43.77,42.56,43.77
2/24/2011,43.58,43.77,43.39,43.58
2/25/2011,43.58,43.67,43.21,43.21
2/28/2011,43.58,43.58,43.3,43.58
03/01/2011,43.72,44.69,43.67,44.23
03/02/2011,44.32,44.46,43.77,43.86
03/03/2011,43.86,44.69,43.86,44.6
03/04/2011,44.88,45.48,44.83,45.44
03/07/2011,45.25,45.72,45.07,45.44
03/08/2011,45.53,45.53,44.83,44.83
03/09/2011,44.83,45.53,44.83,45.21
03/10/2011,45.48,46,45.44,45.76
03/11/2011,45.53,45.81,45.16,45.58
3/14/2011,45.39,45.67,44.83,45.67
3/15/2011,45.53,46,44.88,45.53
3/16/2011,44.88,45.58,44.88,45.58
3/17/2011,45.44,45.53,45.21,45.34
3/18/2011,45.34,45.53,45.07,45.07
3/21/2011,45.11,45.21,45.07,45.16
3/22/2011,45.16,47.16,45.16,46.46
3/23/2011,46.46,47.16,46.27,46.46
3/24/2011,46.46,46.46,46.27,46.32
3/25/2011,46.41,46.83,46.18,46.83
3/28/2011,46.46,46.46,46.32,46.37
3/29/2011,47.02,47.39,46.65,47.39
3/30/2011,47.57,47.57,46.92,46.92
3/31/2011,47.39,48.41,47.39,48.23
04/01/2011,48.27,48.97,48.23,48.78
04/04/2011,48.83,50.08,48.83,49.48
04/05/2011,49.53,49.99,49.48,49.76
04/06/2011,49.57,50.18,49.15,50.13
04/07/2011,50.13,50.13,49.43,49.99
04/08/2011,49.94,49.99,49.71,49.99
04/11/2011,49.8,49.8,49.48,49.62
04/12/2011,49.25,49.62,49.15,49.2
4/13/2011,48.69,48.69,47.85,48.6
4/14/2011,48.69,49.29,48.69,49.15
4/15/2011,49.25,50.08,49.25,49.34
4/18/2011,49.34,49.48,49.25,49.39
4/19/2011,49.43,49.71,49.25,49.25
4/20/2011,49.71,49.99,49.25,49.99
4/25/2011,49.99,51.29,49.99,51.01
4/26/2011,51.01,51.11,50.83,50.87
4/27/2011,51.01,51.01,50.73,50.73
4/28/2011,50.92,51.25,50.18,50.22
4/29/2011,50.27,50.55,50.22,50.46
05/02/2011,50.64,50.73,50.46,50.64
05/03/2011,51.11,52.31,51.11,52.13
05/04/2011,52.87,53.8,52.87,53.38
05/05/2011,53.38,53.61,53.34,53.38
05/06/2011,53.15,53.15,52.5,52.73
05/09/2011,52.73,52.78,52.69,52.78
05/10/2011,52.78,52.96,52.69,52.96
05/11/2011,52.96,52.96,52.59,52.87
05/12/2011,52.78,52.87,51.62,52.03
5/13/2011,52.03,52.03,51.29,51.62
5/16/2011,51.57,52.03,51.52,52.03
5/17/2011,52.5,53.71,52.5,53.38
5/18/2011,53.43,54.59,53.38,54.5
5/19/2011,54.59,55.29,54.59,54.78
5/20/2011,54.78,54.82,54.68,54.73
5/23/2011,54.73,54.73,53.43,53.52
5/24/2011,53.43,53.89,52.5,53.89
5/25/2011,53.89,53.89,52.5,52.55
5/26/2011,52.59,52.78,52.5,52.55
5/27/2011,52.55,52.96,52.36,52.36
5/30/2011,52.36,53.71,52.36,53.71
5/31/2011,53.71,54.92,52.96,54.36
06/01/2011,54.4,54.82,53.57,53.57
06/02/2011,52.55,54.54,52.55,54.54
06/03/2011,54.54,54.59,54.08,54.59
06/06/2011,54.59,54.59,54.17,54.17
06/07/2011,54.45,54.45,53.15,53.89
06/08/2011,53.52,53.61,52.92,52.96
06/09/2011,52.5,52.96,52.45,52.96
06/10/2011,52.87,53.2,52.5,53.06
6/13/2011,52.69,52.92,52.27,52.73
6/14/2011,52.87,53.24,50.73,51.11
6/15/2011,51.11,51.29,51.01,51.11
6/16/2011,51.11,51.11,50.97,51.06
6/17/2011,51.11,51.11,48.13,48.13
6/21/2011,49.06,50.92,49.06,49.99
6/22/2011,50.18,50.97,50.18,50.59
6/23/2011,50.69,51.11,49.8,49.8
6/24/2011,49.8,51.06,49.8,51.01
6/27/2011,51.11,51.11,50.97,51.01
6/28/2011,51.11,51.11,50.97,51.01
6/29/2011,51.11,51.11,50.83,50.83
6/30/2011,50.83,51.11,50.73,50.78
07/01/2011,50.78,51.2,50.78,51.11
07/04/2011,51.25,53.15,51.25,52.5
07/05/2011,53.43,53.43,52.87,52.96
07/06/2011,52.96,52.96,51.8,51.8
07/07/2011,51.8,51.85,51.11,51.25
07/08/2011,51.34,51.85,51.25,51.25
07/11/2011,51.29,51.29,50.97,51.11
07/12/2011,51.11,51.11,50.87,51.11
7/13/2011,51.11,52.03,51.06,51.52
7/14/2011,52.03,52.96,52.03,52.5
7/15/2011,52.69,53.15,52.36,52.96
7/18/2011,53.2,54.92,52.96,54.82
7/19/2011,54.82,54.82,54.36,54.68
7/20/2011,54.73,56.77,54.73,56.5
7/21/2011,56.59,56.59,56.08,56.17
7/22/2011,56.22,58.63,56.22,58.07
7/25/2011,57.98,57.98,56.68,57.56
7/26/2011,57.56,58.17,57.05,57.8
7/27/2011,57.8,58.91,57.8,58.77
7/28/2011,58.54,59.38,58.35,59.19
7/29/2011,59.24,59.65,59.24,59.42
08/01/2011,59.42,59.93,59.42,59.79
08/02/2011,59.84,59.89,57.61,58.35
08/03/2011,57.61,57.61,55.94,57.24
08/04/2011,57.24,57.8,57.24,57.8
08/05/2011,55.75,57.24,55.66,56.22
08/08/2011,55.47,56.22,55.38,55.75
08/09/2011,53.43,53.43,52.87,53.29
08/10/2011,54.45,56.22,54.45,55.75
08/11/2011,54.92,56.5,54.82,56.5
08/12/2011,56.77,56.77,55.75,55.75
8/15/2011,55.89,56.03,53.89,55.01
8/16/2011,55.05,56.59,54.92,56.59
8/17/2011,56.17,56.17,54.54,54.92
8/18/2011,55.05,55.75,55.05,55.75
8/19/2011,54.08,54.82,53.99,54.82
8/22/2011,54.54,54.92,54.4,54.4
8/23/2011,54.64,54.64,54.4,54.4
8/24/2011,55.29,55.38,54.82,55.19
8/25/2011,55.19,55.19,54.36,54.82
8/26/2011,54.78,54.78,54.22,54.27
8/31/2011,54.27,54.59,53.99,54.59
09/01/2011,54.08,55.1,54.08,54.68
09/02/2011,54.87,55.29,54.68,55.29
09/05/2011,54.82,55.15,54.36,54.82
